timestamp_ms,elapsed_s,raw_line,state,pot,vbus,duty,step,tp,zc_count,synced,missed,bemf_a,bemf_b,bemf_c,dc1,io1,io2,io3,ic_accepted,ic_false,ic_captures,ic_chatter,tp_hr,zc_interval,zc_interval_hr,prev_zc_interval,ic_phase,forced_steps,erpm,duty_pct_x10,fault_code,d_ic_accepted,d_ic_false,d_ic_captures,d_ic_chatter,ic_accept_rate,ic_false_rate
1773553152977,9.533,S:CL P:8144 V:14240 D:1864 St:5 Tp:9 ZC:6751 SYN Miss:0 B:010 DC1:1871 IO:3000/3000/3000 IC:6445/106/4126/63221 TpHR:774 ZcI:8 ZcIHR:705 PZcI:9 ICph:1 Frc:0 eRPM:22222 D%:186,CL,8144,14240,1864,5,9,6751,1,0,0,1,0,1871,12288,12288,12288,6445,106,4126,63221,774,8,705,9,1,0,22222,186,,204,0,1796,1592,11.4,0.0
1773553153077,9.632,S:CL P:8112 V:14240 D:1871 St:0 Tp:9 ZC:6955 SYN Miss:0 B:010 DC1:1868 IO:3000/3000/3000 IC:6650/106/5922/64813 TpHR:772 ZcI:11 ZcIHR:627 PZcI:11 ICph:2 Frc:1 eRPM:22222 D%:187,CL,8112,14240,1871,0,9,6955,1,0,0,1,0,1868,12288,12288,12288,6650,106,5922,64813,772,11,627,11,2,1,22222,187,,205,0,1796,1592,11.4,0.0
1773553153176,9.732,S:CL P:8128 V:14256 D:1866 St:0 Tp:8 ZC:7160 SYN Miss:0 B:100 DC1:1868 IO:3400/0000/3400 IC:6854/106/7717/867 TpHR:770 ZcI:9 ZcIHR:701 PZcI:11 ICph:2 Frc:1 eRPM:25000 D%:186,CL,8128,14256,1866,0,8,7160,1,0,1,0,0,1868,13312,0,13312,6854,106,7717,867,770,9,701,11,2,1,25000,186,,204,0,1795,-63946,11.4,0.0
1773553153276,9.831,S:CL P:8128 V:14272 D:1868 St:1 Tp:8 ZC:7364 SYN Miss:0 B:110 DC1:1871 IO:3400/0000/3400 IC:7059/106/9513/2459 TpHR:762 ZcI:10 ZcIHR:856 PZcI:9 ICph:1 Frc:1 eRPM:25000 D%:186,CL,8128,14272,1868,1,8,7364,1,0,1,1,0,1871,13312,0,13312,7059,106,9513,2459,762,10,856,9,1,1,25000,186,,205,0,1796,1592,11.4,0.0
1773553153375,9.931,S:CL P:8688 V:14208 D:1945 St:3 Tp:8 ZC:7571 SYN Miss:0 B:001 DC1:1950 IO:0000/3400/0000 IC:7266/106/11305/4045 TpHR:730 ZcI:10 ZcIHR:702 PZcI:9 ICph:1 Frc:1 eRPM:25000 D%:195,CL,8688,14208,1945,3,8,7571,1,0,0,0,1,1950,0,13312,0,7266,106,11305,4045,730,10,702,9,1,1,25000,195,,207,0,1792,1586,11.6,0.0
1773553153475,10.031,S:CL P:8720 V:14272 D:1952 St:0 Tp:8 ZC:7784 SYN Miss:0 B:100 DC1:1955 IO:3400/0000/3400 IC:7479/106/13093/5621 TpHR:739 ZcI:9 ZcIHR:861 PZcI:9 ICph:1 Frc:1 eRPM:25000 D%:195,CL,8720,14272,1952,0,8,7784,1,0,1,0,0,1955,13312,0,13312,7479,106,13093,5621,739,9,861,9,1,1,25000,195,,213,0,1788,1576,11.9,0.0
1773553153575,10.13,S:CL P:8736 V:14208 D:1955 St:3 Tp:8 ZC:7997 SYN Miss:0 B:100 DC1:1955 IO:0000/3400/0000 IC:7692/106/14880/7195 TpHR:730 ZcI:10 ZcIHR:705 PZcI:9 ICph:2 Frc:1 eRPM:25000 D%:195,CL,8736,14208,1955,3,8,7997,1,0,1,0,0,1955,0,13312,0,7692,106,14880,7195,730,10,705,9,2,1,25000,195,,213,0,1787,1574,11.9,0.0
1773553153674,10.23,S:CL P:8832 V:14272 D:1968 St:1 Tp:8 ZC:8210 SYN Miss:0 B:111 DC1:1966 IO:3400/0000/3400 IC:7906/107/16666/8767 TpHR:725 ZcI:10 ZcIHR:780 PZcI:9 ICph:2 Frc:1 eRPM:25000 D%:196,CL,8832,14272,1968,1,8,8210,1,0,1,1,1,1966,13312,0,13312,7906,107,16666,8767,725,10,780,9,2,1,25000,196,,214,1,1786,1572,12.0,0.1
1773553153774,10.33,S:CL P:9312 V:14208 D:2039 St:1 Tp:8 ZC:8424 SYN Miss:0 B:101 DC1:2041 IO:3000/3000/3000 IC:8122/109/18449/10333 TpHR:691 ZcI:10 ZcIHR:779 PZcI:10 ICph:2 Frc:1 eRPM:25000 D%:204,CL,9312,14208,2039,1,8,8424,1,0,1,0,1,2041,12288,12288,12288,8122,109,18449,10333,691,10,779,10,2,1,25000,204,,216,2,1783,1566,12.1,0.1
1773553153873,10.429,S:CL P:9408 V:14224 D:2050 St:2 Tp:8 ZC:8643 SYN Miss:0 B:101 DC1:2050 IO:0000/3400/0000 IC:8345/113/20226/11887 TpHR:707 ZcI:9 ZcIHR:702 PZcI:9 ICph:2 Frc:1 eRPM:25000 D%:205,CL,9408,14224,2050,2,8,8643,1,0,1,0,1,2050,0,13312,0,8345,113,20226,11887,707,9,702,9,2,1,25000,205,,223,4,1777,1554,12.5,0.2
1773553153973,10.529,S:CL P:9424 V:14224 D:2048 St:4 Tp:8 ZC:8864 SYN Miss:0 B:000 DC1:2050 IO:0000/3400/0000 IC:8569/116/22003/13439 TpHR:709 ZcI:8 ZcIHR:703 PZcI:10 ICph:2 Frc:1 eRPM:25000 D%:205,CL,9424,14224,2048,4,8,8864,1,0,0,0,0,2050,0,13312,0,8569,116,22003,13439,709,8,703,10,2,1,25000,205,,224,3,1777,1552,12.6,0.2
1773553154073,10.628,S:CL P:9424 V:14256 D:2050 St:5 Tp:8 ZC:9087 SYN Miss:0 B:110 DC1:2050 IO:3400/3000/3000 IC:8792/116/23779/14993 TpHR:696 ZcI:8 ZcIHR:705 PZcI:9 ICph:2 Frc:0 eRPM:25000 D%:205,CL,9424,14256,2050,5,8,9087,1,0,1,1,0,2050,13312,12288,12288,8792,116,23779,14993,696,8,705,9,2,0,25000,205,,223,0,1776,1554,12.6,0.0
1773553154172,10.728,S:CL P:9408 V:14256 D:2050 St:0 Tp:8 ZC:9308 SYN Miss:0 B:110 DC1:2050 IO:3400/0000/3400 IC:9016/118/25556/16547 TpHR:680 ZcI:10 ZcIHR:705 PZcI:9 ICph:2 Frc:1 eRPM:25000 D%:204,CL,9408,14256,2050,0,8,9308,1,0,1,1,0,2050,13312,0,13312,9016,118,25556,16547,680,10,705,9,2,1,25000,204,,224,2,1777,1554,12.6,0.1
1773553154272,10.828,S:CL P:9424 V:14224 D:2050 St:2 Tp:8 ZC:9532 SYN Miss:0 B:111 DC1:2050 IO:3000/3000/3000 IC:9239/118/27332/18099 TpHR:688 ZcI:10 ZcIHR:627 PZcI:9 ICph:2 Frc:1 eRPM:25000 D%:205,CL,9424,14224,2050,2,8,9532,1,0,1,1,1,2050,12288,12288,12288,9239,118,27332,18099,688,10,627,9,2,1,25000,205,,223,0,1776,1552,12.6,0.0
1773553154371,10.927,S:CL P:9440 V:14208 D:2055 St:3 Tp:8 ZC:9755 SYN Miss:0 B:001 DC1:2057 IO:0000/3400/0000 IC:9462/119/29109/19653 TpHR:701 ZcI:9 ZcIHR:623 PZcI:8 ICph:1 Frc:1 eRPM:25000 D%:205,CL,9440,14208,2055,3,8,9755,1,0,0,0,1,2057,0,13312,0,9462,119,29109,19653,701,9,623,8,1,1,25000,205,,223,1,1777,1554,12.5,0.1
1773553154471,11.027,S:CL P:9584 V:14272 D:2075 St:0 Tp:8 ZC:9977 SYN Miss:0 B:110 DC1:2077 IO:3400/0000/3400 IC:9687/121/30884/21203 TpHR:682 ZcI:10 ZcIHR:704 PZcI:9 ICph:2 Frc:1 eRPM:25000 D%:207,CL,9584,14272,2075,0,8,9977,1,0,1,1,0,2077,13312,0,13312,9687,121,30884,21203,682,10,704,9,2,1,25000,207,,225,2,1775,1550,12.7,0.1
1773553154571,11.126,S:CL P:9824 V:14240 D:2107 St:5 Tp:8 ZC:10199 SYN Miss:0 B:110 DC1:2109 IO:3400/0000/3400 IC:9914/126/32659/22751 TpHR:668 ZcI:9 ZcIHR:623 PZcI:8 ICph:1 Frc:1 eRPM:25000 D%:211,CL,9824,14240,2107,5,8,10199,1,0,1,1,0,2109,13312,0,13312,9914,126,32659,22751,668,9,623,8,1,1,25000,211,,227,5,1775,1548,12.8,0.3
1773553154670,11.226,S:CL P:10560 V:14224 D:2213 St:5 Tp:8 ZC:10422 SYN Miss:0 B:100 DC1:2218 IO:3400/0000/3400 IC:10149/137/34427/24282 TpHR:640 ZcI:8 ZcIHR:627 PZcI:8 ICph:1 Frc:1 eRPM:25000 D%:222,CL,10560,14224,2213,5,8,10422,1,0,1,0,0,2218,13312,0,13312,10149,137,34427,24282,640,8,627,8,1,1,25000,222,,235,11,1768,1531,13.3,0.6
1773553154770,11.326,S:CL P:10736 V:14208 D:2236 St:1 Tp:8 ZC:10643 SYN Miss:0 B:101 DC1:2238 IO:3000/3000/3000 IC:10391/159/36185/25799 TpHR:659 ZcI:8 ZcIHR:1250 PZcI:8 ICph:3 Frc:2 eRPM:25000 D%:223,CL,10736,14208,2236,1,8,10643,1,0,1,0,1,2238,12288,12288,12288,10391,159,36185,25799,659,8,1250,8,3,2,25000,223,,242,22,1758,1517,13.8,1.3
1773553154870,11.425,S:CL P:10720 V:14224 D:2236 St:3 Tp:8 ZC:10857 SYN Miss:0 B:111 DC1:2236 IO:3000/3000/3000 IC:10634/188/37942/27314 TpHR:660 ZcI:8 ZcIHR:623 PZcI:8 ICph:1 Frc:2 eRPM:25000 D%:223,CL,10720,14224,2236,3,8,10857,1,0,1,1,1,2236,12288,12288,12288,10634,188,37942,27314,660,8,623,8,1,2,25000,223,,243,29,1757,1515,13.8,1.7
1773553154969,11.525,S:CL P:10720 V:14208 D:2236 St:0 Tp:8 ZC:11075 SYN Miss:0 B:100 DC1:2236 IO:3000/3000/3000 IC:10876/212/39699/28828 TpHR:644 ZcI:9 ZcIHR:1172 PZcI:8 ICph:2 Frc:1 eRPM:25000 D%:223,CL,10720,14208,2236,0,8,11075,1,0,1,0,0,2236,12288,12288,12288,10876,212,39699,28828,644,9,1172,8,2,1,25000,223,,242,24,1757,1514,13.8,1.4
1773553155069,11.625,S:CL P:10736 V:14224 D:2236 St:3 Tp:8 ZC:11295 SYN Miss:0 B:010 DC1:2236 IO:0000/3400/0000 IC:11119/236/41457/30342 TpHR:647 ZcI:8 ZcIHR:1250 PZcI:9 ICph:2 Frc:1 eRPM:25000 D%:223,CL,10736,14224,2236,3,8,11295,1,0,0,1,0,2236,0,13312,0,11119,236,41457,30342,647,8,1250,9,2,1,25000,223,,243,24,1758,1514,13.8,1.4
1773553155169,11.724,S:CL P:10736 V:14240 D:2236 St:0 Tp:8 ZC:11515 SYN Miss:0 B:100 DC1:2238 IO:3400/0000/3400 IC:11362/258/43214/31858 TpHR:644 ZcI:9 ZcIHR:705 PZcI:15 ICph:3 Frc:1 eRPM:25000 D%:223,CL,10736,14240,2236,0,8,11515,1,0,1,0,0,2238,13312,0,13312,11362,258,43214,31858,644,9,705,15,3,1,25000,223,,243,22,1757,1516,13.8,1.3
1773553155268,11.824,S:CL P:10736 V:14224 D:2243 St:2 Tp:8 ZC:11731 SYN Miss:0 B:111 DC1:2243 IO:0000/3400/0000 IC:11604/284/44971/33372 TpHR:645 ZcI:9 ZcIHR:1250 PZcI:9 ICph:2 Frc:1 eRPM:25000 D%:224,CL,10736,14224,2243,2,8,11731,1,0,1,1,1,2243,0,13312,0,11604,284,44971,33372,645,9,1250,9,2,1,25000,224,,242,26,1757,1514,13.8,1.5
1773553155368,11.923,S:CL P:11408 V:14224 D:2336 St:3 Tp:8 ZC:11937 SYN Miss:0 B:010 DC1:2341 IO:3000/3000/3000 IC:11852/327/46724/34878 TpHR:639 ZcI:15 ZcIHR:623 PZcI:8 ICph:2 Frc:1 eRPM:25000 D%:234,CL,11408,14224,2336,3,8,11937,1,0,0,1,0,2341,12288,12288,12288,11852,327,46724,34878,639,15,623,8,2,1,25000,234,,248,43,1753,1506,14.1,2.5
1773553155467,12.023,S:CL P:11472 V:14224 D:2347 St:4 Tp:8 ZC:12135 SYN Miss:0 B:010 DC1:2345 IO:3400/0000/3400 IC:12105/382/48472/36370 TpHR:626 ZcI:8 ZcIHR:1176 PZcI:8 ICph:2 Frc:1 eRPM:25000 D%:234,CL,11472,14224,2347,4,8,12135,1,0,0,1,0,2345,13312,0,13312,12105,382,48472,36370,626,8,1176,8,2,1,25000,234,,253,55,1748,1492,14.5,3.1
1773553155567,12.123,S:CL P:11472 V:14240 D:2343 St:0 Tp:8 ZC:12332 SYN Miss:0 B:100 DC1:2347 IO:3000/3000/3000 IC:12359/438/50217/37863 TpHR:649 ZcI:15 ZcIHR:623 PZcI:15 ICph:2 Frc:1 eRPM:25000 D%:234,CL,11472,14240,2343,0,8,12332,1,0,1,0,0,2347,12288,12288,12288,12359,438,50217,37863,649,15,623,15,2,1,25000,234,,254,56,1745,1493,14.6,3.2
1773553155666,12.222,S:CL P:11536 V:14240 D:2350 St:2 Tp:8 ZC:12528 SYN Miss:0 B:111 DC1:2347 IO:0000/3400/0000 IC:12613/496/51963/39356 TpHR:649 ZcI:8 ZcIHR:1172 PZcI:9 ICph:2 Frc:1 eRPM:25000 D%:234,CL,11536,14240,2350,2,8,12528,1,0,1,1,1,2347,0,13312,0,12613,496,51963,39356,649,8,1172,9,2,1,25000,234,,254,58,1746,1493,14.5,3.3
1773553155766,12.322,S:CL P:11504 V:14208 D:2347 St:4 Tp:8 ZC:12726 SYN Miss:0 B:011 DC1:2347 IO:3000/0000/3400 IC:12867/552/53709/40848 TpHR:642 ZcI:15 ZcIHR:627 PZcI:8 ICph:2 Frc:1 eRPM:25000 D%:235,CL,11504,14208,2347,4,8,12726,1,0,0,1,1,2347,12288,0,13312,12867,552,53709,40848,642,15,627,8,2,1,25000,235,,254,56,1746,1492,14.5,3.2
1773553155866,12.421,S:CL P:11536 V:14224 D:2350 St:5 Tp:8 ZC:12923 SYN Miss:0 B:100 DC1:2345 IO:3400/0000/3400 IC:13120/610/55456/42340 TpHR:641 ZcI:8 ZcIHR:1172 PZcI:8 ICph:2 Frc:1 eRPM:25000 D%:235,CL,11536,14224,2350,5,8,12923,1,0,1,0,0,2345,13312,0,13312,13120,610,55456,42340,641,8,1172,8,2,1,25000,235,,253,58,1747,1492,14.5,3.3
1773553155965,12.521,S:CL P:11552 V:14224 D:2354 St:1 Tp:8 ZC:13118 SYN Miss:0 B:001 DC1:2363 IO:0000/3400/0000 IC:13374/668/57202/43832 TpHR:652 ZcI:15 ZcIHR:626 PZcI:16 ICph:3 Frc:1 eRPM:25000 D%:238,CL,11552,14224,2354,1,8,13118,1,0,0,0,1,2363,0,13312,0,13374,668,57202,43832,652,15,626,16,3,1,25000,238,,254,58,1746,1492,14.5,3.3
1773553156065,12.621,S:CL P:12304 V:14208 D:2461 St:4 Tp:8 ZC:13303 SYN Miss:0 B:010 DC1:2459 IO:3400/0000/3400 IC:13636/746/58940/45308 TpHR:623 ZcI:15 ZcIHR:1172 PZcI:15 ICph:2 Frc:0 eRPM:25000 D%:246,CL,12304,14208,2461,4,8,13303,1,0,0,1,0,2459,13312,0,13312,13636,746,58940,45308,623,15,1172,15,2,0,25000,246,,262,78,1738,1476,15.1,4.5
1773553156164,12.72,S:CL P:12304 V:14256 D:2456 St:5 Tp:8 ZC:13486 SYN Miss:0 B:101 DC1:2459 IO:3000/3000/3000 IC:13901/829/60675/46779 TpHR:623 ZcI:8 ZcIHR:623 PZcI:8 ICph:3 Frc:1 eRPM:25000 D%:246,CL,12304,14256,2456,5,8,13486,1,0,1,0,1,2459,12288,12288,12288,13901,829,60675,46779,623,8,623,8,3,1,25000,246,,265,83,1735,1471,15.3,4.8
1773553156264,12.82,S:CL P:12304 V:14192 D:2461 St:0 Tp:8 ZC:13668 SYN Miss:0 B:101 DC1:2461 IO:0000/3400/0000 IC:14166/911/62410/48249 TpHR:623 ZcI:8 ZcIHR:1172 PZcI:8 ICph:2 Frc:1 eRPM:25000 D%:246,CL,12304,14192,2461,0,8,13668,1,0,1,0,1,2461,0,13312,0,14166,911,62410,48249,623,8,1172,8,2,1,25000,246,,265,82,1735,1470,15.3,4.7
1773553156364,12.919,S:CL P:12320 V:14224 D:2463 St:1 Tp:8 ZC:13851 SYN Miss:0 B:100 DC1:2463 IO:0000/3400/0000 IC:14431/992/64145/49719 TpHR:624 ZcI:8 ZcIHR:627 PZcI:8 ICph:3 Frc:1 eRPM:25000 D%:246,CL,12320,14224,2463,1,8,13851,1,0,1,0,0,2463,0,13312,0,14431,992,64145,49719,624,8,627,8,3,1,25000,246,,265,81,1735,1470,15.3,4.7
1773553156463,13.019,S:CL P:12320 V:14256 D:2461 St:2 Tp:8 ZC:14033 SYN Miss:0 B:111 DC1:2463 IO:3000/3000/3000 IC:14696/1076/345/51187 TpHR:623 ZcI:8 ZcIHR:626 PZcI:8 ICph:2 Frc:2 eRPM:25000 D%:246,CL,12320,14256,2461,2,8,14033,1,0,1,1,1,2463,12288,12288,12288,14696,1076,345,51187,623,8,626,8,2,2,25000,246,,265,84,-63800,1468,,
1773553156563,13.118,S:CL P:12304 V:14240 D:2461 St:4 Tp:8 ZC:14218 SYN Miss:0 B:000 DC1:2461 IO:3400/0000/3400 IC:14961/1156/2080/52658 TpHR:623 ZcI:8 ZcIHR:1097 PZcI:14 ICph:2 Frc:2 eRPM:25000 D%:246,CL,12304,14240,2461,4,8,14218,1,0,0,0,0,2461,13312,0,13312,14961,1156,2080,52658,623,8,1097,14,2,2,25000,246,,265,80,1735,1471,15.3,4.6
1773553156662,13.218,S:CL P:12336 V:14176 D:2463 St:5 Tp:8 ZC:14402 SYN Miss:0 B:100 DC1:2463 IO:3400/0000/3400 IC:15226/1237/3815/54128 TpHR:623 ZcI:8 ZcIHR:1094 PZcI:8 ICph:2 Frc:2 eRPM:25000 D%:246,CL,12336,14176,2463,5,8,14402,1,0,1,0,0,2463,13312,0,13312,15226,1237,3815,54128,623,8,1094,8,2,2,25000,246,,265,81,1735,1470,15.3,4.7
1773553156762,13.318,S:CL P:13536 V:14240 D:2636 St:0 Tp:8 ZC:14576 SYN Miss:0 B:101 DC1:2639 IO:0000/3400/0000 IC:15498/1338/5543/55584 TpHR:628 ZcI:13 ZcIHR:1172 PZcI:14 ICph:3 Frc:2 eRPM:25000 D%:264,CL,13536,14240,2636,0,8,14576,1,0,1,0,1,2639,0,13312,0,15498,1338,5543,55584,628,13,1172,14,3,2,25000,264,,272,101,1728,1456,15.7,5.8
1773553156862,13.417,S:CL P:13632 V:14240 D:2654 St:2 Tp:8 ZC:14725 SYN Miss:0 B:011 DC1:2654 IO:3000/3000/3000 IC:15783/1472/7260/57016 TpHR:623 ZcI:14 ZcIHR:1094 PZcI:14 ICph:2 Frc:2 eRPM:25000 D%:264,CL,13632,14240,2654,2,8,14725,1,0,0,1,1,2654,12288,12288,12288,15783,1472,7260,57016,623,14,1094,14,2,2,25000,264,,285,134,1717,1432,16.6,7.8
1773553156961,13.517,S:CL P:13648 V:14208 D:2654 St:5 Tp:8 ZC:14881 SYN Miss:0 B:101 DC1:2654 IO:3000/3000/3000 IC:16067/1600/8974/58446 TpHR:624 ZcI:14 ZcIHR:1091 PZcI:14 ICph:3 Frc:2 eRPM:25000 D%:264,CL,13648,14208,2654,5,8,14881,1,0,1,0,1,2654,12288,12288,12288,16067,1600,8974,58446,624,14,1091,14,3,2,25000,264,,284,128,1714,1430,16.6,7.5
1773553157061,13.617,S:CL P:13632 V:14240 D:2649 St:1 Tp:8 ZC:15035 SYN Miss:0 B:111 DC1:2654 IO:0000/3000/3000 IC:16352/1732/10689/59878 TpHR:623 ZcI:15 ZcIHR:1019 PZcI:13 ICph:3 Frc:2 eRPM:25000 D%:264,CL,13632,14240,2649,1,8,15035,1,0,1,1,1,2654,0,12288,12288,16352,1732,10689,59878,623,15,1019,13,3,2,25000,264,,285,132,1715,1432,16.6,7.7
1773553157160,13.716,S:CL P:13632 V:14208 D:2649 St:4 Tp:8 ZC:15194 SYN Miss:0 B:100 DC1:2652 IO:3400/0000/3000 IC:16637/1857/12405/61308 TpHR:624 ZcI:8 ZcIHR:625 PZcI:8 ICph:2 Frc:1 eRPM:25000 D%:265,CL,13632,14208,2649,4,8,15194,1,0,1,0,0,2652,13312,0,12288,16637,1857,12405,61308,624,8,625,8,2,1,25000,265,,285,125,1716,1430,16.6,7.3
1773553157260,13.816,S:CL P:13632 V:14240 D:2652 St:1 Tp:8 ZC:15348 SYN Miss:0 B:100 DC1:2649 IO:0000/3400/0000 IC:16921/1988/14120/62738 TpHR:623 ZcI:14 ZcIHR:627 PZcI:8 ICph:2 Frc:1 eRPM:25000 D%:265,CL,13632,14240,2652,1,8,15348,1,0,1,0,0,2649,0,13312,0,16921,1988,14120,62738,623,14,627,8,2,1,25000,265,,284,131,1715,1430,16.6,7.6
1773553157360,13.915,S:CL P:13728 V:14208 D:2665 St:3 Tp:8 ZC:15502 SYN Miss:0 B:110 DC1:2665 IO:3400/0000/3400 IC:17206/2120/15835/64170 TpHR:623 ZcI:14 ZcIHR:1090 PZcI:14 ICph:2 Frc:1 eRPM:25000 D%:266,CL,13728,14208,2665,3,8,15502,1,0,1,1,0,2665,13312,0,13312,17206,2120,15835,64170,623,14,1090,14,2,1,25000,266,,285,132,1715,1432,16.6,7.7
1773553157459,14.015,S:CL P:14144 V:14208 D:2727 St:2 Tp:8 ZC:15653 SYN Miss:0 B:010 DC1:2743 IO:3000/3000/3000 IC:17493/2254/17549/60 TpHR:623 ZcI:13 ZcIHR:1097 PZcI:13 ICph:2 Frc:2 eRPM:25000 D%:276,CL,14144,14208,2727,2,8,15653,1,0,0,1,0,2743,12288,12288,12288,17493,2254,17549,60,623,13,1097,13,2,2,25000,276,,287,134,1714,-64110,16.7,7.8
1773553157559,14.115,S:CL P:15120 V:14256 D:2865 St:2 Tp:11 ZC:15808 SYN Miss:0 B:010 DC1:2858 IO:3400/0000/3400 IC:17794/2401/19072/1275 TpHR:1076 ZcI:12 ZcIHR:1043 PZcI:13 ICph:2 Frc:1 eRPM:16666 D%:285,CL,15120,14256,2865,2,11,15808,1,0,0,1,0,2858,13312,0,13312,17794,2401,19072,1275,1076,12,1043,13,2,1,16666,285,,301,147,1523,1215,19.8,9.7
1773553157658,14.214,S:CL P:15104 V:14336 D:2861 St:5 Tp:8 ZC:15967 SYN Miss:0 B:100 DC1:2858 IO:3400/0000/3000 IC:18076/2521/19354/1275 TpHR:626 ZcI:9 ZcIHR:1216 PZcI:8 ICph:1 Frc:1 eRPM:25000 D%:286,CL,15104,14336,2861,5,8,15967,1,0,1,0,0,2858,13312,0,12288,18076,2521,19354,1275,626,9,1216,8,1,1,25000,286,,282,120,282,0,100.0,42.6
1773553157758,14.314,S:CL P:15120 V:14384 D:2858 St:5 Tp:8 ZC:16186 SYN Miss:0 B:010 DC1:2861 IO:3000/3000/0000 IC:18301/2527/19578/1275 TpHR:792 ZcI:10 ZcIHR:825 PZcI:9 ICph:1 Frc:1 eRPM:25000 D%:286,CL,15120,14384,2858,5,8,16186,1,0,0,1,0,2861,12288,12288,0,18301,2527,19578,1275,792,10,825,9,1,1,25000,286,,225,6,224,0,100.4,2.7
1773553157858,14.414,S:CL P:15104 V:14336 D:2858 St:0 Tp:10 ZC:16361 SYN Miss:0 B:010 DC1:2861 IO:0000/3400/0000 IC:18473/2527/19750/1275 TpHR:1042 ZcI:14 ZcIHR:1111 PZcI:13 ICph:3 Frc:1 eRPM:18181 D%:285,CL,15104,14336,2858,0,10,16361,1,0,0,1,0,2861,0,13312,0,18473,2527,19750,1275,1042,14,1111,13,3,1,18181,285,,172,0,172,0,100.0,0.0
1773553157957,14.513,S:CL P:15088 V:14336 D:2856 St:2 Tp:16 ZC:16489 SYN Miss:0 B:100 DC1:2861 IO:3000/3400/0000 IC:18599/2527/19876/1275 TpHR:1479 ZcI:18 ZcIHR:1604 PZcI:18 ICph:1 Frc:0 eRPM:11764 D%:285,CL,15088,14336,2856,2,16,16489,1,0,1,0,0,2861,12288,13312,0,18599,2527,19876,1275,1479,18,1604,18,1,0,11764,285,,126,0,126,0,100.0,0.0
1773553158057,14.613,S:CL P:15120 V:14304 D:2861 St:5 Tp:27 ZC:16575 SYN Miss:0 B:101 DC1:2856 IO:3400/3000/0000 IC:18684/2527/19960/1275 TpHR:2319 ZcI:30 ZcIHR:2237 PZcI:30 ICph:3 Frc:1 eRPM:7142 D%:285,CL,15120,14304,2861,5,27,16575,1,0,1,0,1,2856,13312,12288,0,18684,2527,19960,1275,2319,30,2237,30,3,1,7142,285,,85,0,84,0,101.2,0.0
1773553158157,14.712,S:CL P:15104 V:14336 D:2861 St:1 Tp:52 ZC:16624 SYN Miss:0 B:001 DC1:2858 IO:3400/3000/0000 IC:18732/2527/20007/1275 TpHR:4682 ZcI:53 ZcIHR:4217 PZcI:70 ICph:3 Frc:0 eRPM:3448 D%:285,CL,15104,14336,2861,1,52,16624,1,0,0,0,1,2858,13312,12288,0,18732,2527,20007,1275,4682,53,4217,70,3,0,3448,285,,48,0,47,0,102.1,0.0
1773553158256,14.812,S:CL P:15104 V:14304 D:999 St:4 Tp:63 ZC:33 SYN Miss:0 B:100 DC1:2699 IO:0000/3000/3400 IC:18743/2527/20018/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:547 ICph:1 Frc:2 eRPM:3174 D%:285,CL,15104,14304,999,4,63,33,1,0,1,0,0,2699,0,12288,13312,18743,2527,20018,1275,6127,673,52578,547,1,2,3174,285,,11,0,11,0,100.0,0.0
1773553158356,14.911,S:CL P:15136 V:14304 D:999 St:4 Tp:63 ZC:1 --- Miss:0 B:100 DC1:999 IO:0000/3000/3400 IC:18746/2527/20021/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:2 eRPM:3174 D%:99,CL,15136,14304,999,4,63,1,0,0,1,0,0,999,0,12288,13312,18746,2527,20021,1275,6127,673,52578,673,1,2,3174,99,,3,0,3,0,100.0,0.0
1773553158455,15.011,S:CL P:15296 V:14320 D:999 St:3 Tp:63 ZC:0 --- Miss:0 B:100 DC1:999 IO:0000/3000/3400 IC:18749/2527/20024/1275 TpHR:6127 ZcI:673 ZcIHR:52579 PZcI:673 ICph:1 Frc:2 eRPM:3174 D%:99,CL,15296,14320,999,3,63,0,0,0,1,0,0,999,0,12288,13312,18749,2527,20024,1275,6127,673,52579,673,1,2,3174,99,,3,0,3,0,100.0,0.0
1773553158555,15.11,S:CL P:15296 V:14320 D:999 St:3 Tp:63 ZC:0 --- Miss:5 B:100 DC1:999 IO:3000/0000/3400 IC:18752/2527/20027/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:0 Frc:2 eRPM:3174 D%:99,CL,15296,14320,999,3,63,0,0,5,1,0,0,999,12288,0,13312,18752,2527,20027,1275,6127,673,52578,673,0,2,3174,99,,3,0,3,0,100.0,0.0
1773553158654,15.21,S:CL P:15296 V:14336 D:999 St:3 Tp:63 ZC:0 --- Miss:4 B:100 DC1:999 IO:3000/0000/3400 IC:18755/2527/20030/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:2 eRPM:3174 D%:99,CL,15296,14336,999,3,63,0,0,4,1,0,0,999,12288,0,13312,18755,2527,20030,1275,6127,673,52578,673,1,2,3174,99,,3,0,3,0,100.0,0.0
